votecontent,pp_keyword,billuid,pp_duplicated_item,pp_lawamendment,pp_enactment,pp_enforcement,pp_res_bynew,pp_res_bycompete,pp_groupbased,pp_res_notjudged,pp_committee,pp_related_q,pp_ignored,term,period,meetingno,temp_meeting_no,billn,billresult,pp_for_against,billconflict
"(¤Q¤G)»OÆWÅK¸ôºÞ²z§½99¦~«×´N¡u®È¹B¶O¡v½s¦C5,808¸U7,000¤¸¡AÁö¸û¤W¦~«×¡]98¡^²¤·L´î¤Ö¡A¦ý«o¸û97¦~«×¹ê»Ú°õ¦æ¼Æ¼W¥[12.6%¡AÅã¨£¥»¦¸¹wºâ½s¦C¤´¹L©ó¼eÃP¡C¥t¬d¥xÅK§½¨C¦~§¡½s¦C¦Ü°ê¥~¦Ò¹î¶O¥Î¡AµM¦Ó¡A§Ú°êµL½×¦b¤ë¥x³]­p¡B¼Ð¥Ü¡A¬Æ¦Ü¹q¤l²¼ÃÒ¬Fµ¦¤W¡A¤´»P¥ý¶i°ê®a¦³·¥¤j¸¨®t¡A¨ä¥X°ê¦Ò¹îÁZ®Ä¦³«ÝÀË°Q¡Cºî¤W¡A¤W­z¹wºâÀ³¤©§R´î15%¡C¡i¸g¦b³õ©e­û62¤H¡AÃÙ¦¨ªÌ3¤H¡A¤Ï¹ïªÌ59¤H¡A¤Ö¼Æ¤£³q¹L¡F¨Ã±Ä°O¦Wªí¨M¤è¦¡¡Aªí¨Mµ²ªG¦W³æªþ«á(73)¡j",,07-05-YS-16-075,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,,,7,5,16,0,75,Not Passed,#NULL!,NA
"(¤Q¤@)¬d¥xÅK§½­q¦³¡u»OÆWÅK¸ôºÞ²z§½±q·~¤H­û¤Î²²ÄÝÀu«Ý­¼¨®ÁÊ²¼­nÂI¡v¡A­û¤uÁÊ²¼­¼¨®Àu´f¹ï¶H°£­û¤u¥»¤H¥~¡A©|¥]§t¨ä¤÷¥À¡B°t°¸¡B¥¼¦¨¦~¤l¤k¡C¬Û¸û©ó°ªÅK¤½¥q¡B±¶¹B¤½¥q¡A¨ä­û¤uÁÊ²¼­¼¨®Àu´f¿ì²z¹L©ó¼eÃP¡Aµ¥¦P©óÅÜ¬ÛºÖ§Q¬z¶K¡A¸Ó¦Xªk©Ê»P¦X²z©Ê¦³«Ý°Óºe¡A¬¸¦¹¡A»OÆWÅK¸ôºÞ²z§½99¦~«×¤§¡yºÖ§Q¶O¡z9»õ6,614¸U¤¸¡AÀ³¤©§R´î5,000¸U¤¸¡C¡i¸g¦b³õ©e­û59¤H¡AÃÙ¦¨ªÌ3¤H¡A¤Ï¹ïªÌ56¤H¡A¤Ö¼Æ¤£³q¹L¡F¨Ã±Ä°O¦Wªí¨M¤è¦¡¡Aªí¨Mµ²ªG¦W³æªþ«á(72)¡j",,07-05-YS-16-074,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,,,7,5,16,0,74,Not Passed,#NULL!,NA
"(¤Q)»OÆWÅK¸ôºÞ²z§½99¦~«×´N¡u¨ä¥LÀç·~¦¬¤J¡XÀç·~¸ê²£¯²ª÷¦¬¤J¡v½s¦C25»õ3,948¸U1,000¤¸¡A¸û¤W¦~«×´î¤Ö2»õ2,085¸U9,000¤¸¡A´î¤Ö8üå¡C¸g¬d¡A¸Ó¡uÀç·~¸ê²£¯²ª÷¦¬¤J¡v¥D­n¨Ó·½¬°±N©Ð¦a²£¡B¨®¯¸¥X¯²©Ò±o¤§¯²ª÷¦¬¤J¡B¨®´[¼s§i¦¬¤J»PÀ\®ÈªA°È¦¬¤J¡C¦Ó®Ú¾Ú¸ê®ÆÅã¥Ü¡A¦]±¶¹B¤Æ³q¶Ô®È«È¼W¥[¨ä«È¹B¶q¦³³v¦~¦^¤É¤§ÁÍ¶Õ¡A¬O¥H¡A¤W­z¯²ª÷¦¬¤J¤´¦³©Ý®iªÅ¶¡¡C¬G¬°·þ«P¥xÅK§½À³¿n·¥¿ì²z©Û¯²¡B¬¡¤Æ¸ê·½¨Ï¥Î¡A¸Ó¯²ª÷¦¬¤JÀ³¤©¼W¦C10üå¡C¡i¸g¦b³õ©e­û63¤H¡AÃÙ¦¨ªÌ3¤H¡A¤Ï¹ïªÌ60¤H¡A¤Ö¼Æ¤£³q¹L¡F¨Ã±Ä°O¦Wªí¨M¤è¦¡¡Aªí¨Mµ²ªG¦W³æªþ«á(71)¡j",,07-05-YS-16-073,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,,,7,5,16,0,73,Not Passed,#NULL!,NA
"(¤E)«ö°êÀç¨Æ·~Â¾¤uºÖ§Qª÷¤§´£¼·¡A¨Ì¾Ú¡uÂ¾¤uºÖ§Qª÷±ø¨Ò¡v³W©w¡A«Y¨C¤ë«öÀç·~¦¬¤JÁ`ÃB¤§0.05%¡ã0.15%¶¡¤©¥H´£¼·¡C¦Ó¬Û¸û©ó¨ä¥L°êÀç¨Æ·~¡A»OÆWÅK¸ôºÞ²z§½ªñ¦~¨ÓÀç·~¤´³BÁ«·lª¬ªp¡A¦ý«o¥H¤W­­¼Ð·Ç0.15%´£¼·ºÖ§Qª÷¡A­P¨Ï¨äºÖ§Qª÷¤§µo©ñ»P¹ê»Ú¸gÀçÁZ®Ä¨âªÌÅã¤£¬Û·í¡A¤£²ÅÁZ®ÄºÞ²zºë¯«¡Cºî¤W¡A°Ñ°u¥Ø«e¸Ó§½°]°È»P¹ê»ÚÀç¹B±¡ªp¡A¨ä99¦~«×ºÖ§Qª÷¹wºâ4,218¸U2,000¤¸¡AÀ³¥HÀç·~¦¬¤JÁ`ÃB0.05%´£¼·¡A¬O¥H¡A«e­z¹wºâ¬¸¤©­áµ²¤­¤À¤§¤@¡A¨Ã«SÅK¸ôºÞ²z§½­×§ï¬ÛÃö³W©w³¹µ{¡A±N´£¼·¤ñ²v§ï¬°0.12%°e¦æ¬F°|³Ò¤u©e­û·|¡A¨Ã¦V¥ßªk°|¥æ³q©e­û·|³ø§i«á¡A©l±o°Ê¤ä¡C¡i¸g¦b³õ©e­û62¤H¡AÃÙ¦¨ªÌ3¤H¡A¤Ï¹ïªÌ59¤H¡A¤Ö¼Æ¤£³q¹L¡F¨Ã±Ä°O¦Wªí¨M¤è¦¡¡Aªí¨Mµ²ªG¦W³æªþ«á(70)¡j",,07-05-YS-16-072,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,,,7,5,16,0,72,Not Passed,#NULL!,NA
"(¤K)¤¤µØ¶l¬F¤½¥q99¦~«×Ãö©ó¡uÀç·~¸ê²£¯²ª÷¦¬¤J¡v½s¦C8,600¸U¤¸¡A«Y¥X¯²°ò¦a¥x¡B¼s§i¬ÝªO¡B³õ¦a¤Î¨ä¥LÀç·~¸ê²£µ¥¯²ª÷¦¬¤J¡C¬Û¸û©ó¥þ¥x¶l§½¾ÚÂI±Nªñ500³B¡A¸Ó¶µ¯²ª÷¦¬¤J¦ü¶û«O¦u¡A¥BºI¦Ü¥Ø«e¡]98¦~9¤ë©³¡^¸Ó¶µ¦¬¤J²Ö­p°õ¦æ¼Æ¤w¹F8,726¸U2,000¤¸¡A¦­¶W¹L¤W­z¹wºâª÷ÃB¡A¬O¥H¸Ó¶µ¦¬¤J¹wºâÀ³°Ñ°u¹ê»Ú°õ¦æ±¡ªp¤©¥H½Õ°ª¦Ó¼W¦C3,000¸U¤¸¡C¡i¸g¦b³õ©e­û60¤H¡AÃÙ¦¨ªÌ3¤H¡A¤Ï¹ïªÌ57¤H¡A¤Ö¼Æ¤£³q¹L¡F¨Ã±Ä°O¦Wªí¨M¤è¦¡¡Aªí¨Mµ²ªG¦W³æªþ«á(69)¡j",,07-05-YS-16-071,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,,,7,5,16,0,71,Not Passed,#NULL!,NA
"(¤C)¥h¦~¡]97¦~¡^11¤ë²Ä¤G¦¸¦¿³¯·|¡A»OÆW»P¤¤°êÃ±¸pª½¯è¨óÄ³¡B¶l¬F¨óÄ³¡A¶}¿ì¨â©¤ª½±µ¥­±`©M±¾¸¹¨ç¥ó¡B¤p¥]¡B¥]»q¡B§Ö±¶¶l¥óµ¥·~°È¡A¦¹¹ï¤¤µØ¶l¬F¤½¥q¤§¶l¬F·~°ÈÀ³¦³§U¯q¡A±©¤¤µØ¶l¬F¤½¥q99¦~«×¶l°È¦¬¤J½s¦C263»õ8,705¸U4,000¤¸¡A¶È¸û¤W¦~«×¡]98¡^¼W¥[1.63üå¡]¬ù¼W¥[4.2»õ¾l¤¸¡^¡A¦³§C¦ô¤§¶û¡A¬¸¦¹¡A¤W­z¦¬¤J¹wºâÀ³¤©¼W¥[10üå¡C¡i¸g¦b³õ©e­û64¤H¡AÃÙ¦¨ªÌ3¤H¡A¤Ï¹ïªÌ61¤H¡A¤Ö¼Æ¤£³q¹L¡F¨Ã±Ä°O¦Wªí¨M¤è¦¡¡Aªí¨Mµ²ªG¦W³æªþ«á(68)¡j",,07-05-YS-16-070,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,,,7,5,16,0,70,Not Passed,#NULL!,NA
(¤»)Å³©ó¶l¬FÀxª÷¨Ó·½¥D­n«Y¼s¤j¥Á²³Àx»W¦s´Ú¶×¶°¦Ó¦¨¡A¤¤µØ¶l¬F¤½¥qÀ³ºÉµ½¨}ºÞ²z¤H¸q°È¡A§´µ½³W¹º¶l¬FÀxª÷¤§¹B¥Î°t¸m¡C±©ªñ¦~¨Ó¶l¬F¸êª÷¹B¥Î¾ãÅéÀç¹Bµ²ªGÁ«·lÄY­«¡AµM¦Ó¨ä§ë¸ê¹B¥Î±¡ªp¥¼¿²¤½¶}³z©ú¡A»\¤¤µØ¶l¬F¤½¥qª÷¿Ä§ë¸ê¼Ðªº¥¼«ö¦Û¦æ§ë¸ê¤Î©e¥~¸gÀç¤À§Oªí¦C¡A¥B¥ç¤í¯Ê¦U¶µª÷¿Ä°Ó«~¤§¶µ¥Ø¡Bª÷ÃBµ¥¨ãÅé¤º®e¡A¦s¤á©Î¥~¬ÉµLªkºÊ·þ¡A¬¸¦¹¡A¨Ã°Ñ·Ó·|­pªk¬ÛÃö³W©w¡A­n¨D¤¤µØ¶l¬F¤½¥qÀ³¦Û¥Á°ê100¦~°_¡A¸Ô¦Cª÷¿Ä¸ê²£¤ÎÅv¯qµ¥°]°È¸ê°T¡AÀH¦P¹wºâ®Ñ°e¥ßªk°|¼fÄ³¡C¡i¸g¦b³õ©e­û63¤H¡AÃÙ¦¨ªÌ3¤H¡A¤Ï¹ïªÌ60¤H¡A¤Ö¼Æ¤£³q¹L¡F¨Ã±Ä°O¦Wªí¨M¤è¦¡¡Aªí¨Mµ²ªG¦W³æªþ«á(67)¡j,,07-05-YS-16-069,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,,,7,5,16,0,69,Not Passed,#NULL!,NA
(¤­)¶l¬FÀxª÷¨Ó·½«Y¼s¤j°ò¼h¥Á²³¦Ûµo©Ê¤pÃBÀx»W¦s´Ú¡A¸ÓÀxª÷¹B¥Î¨}æÕ»P²³¦h°ò¼h¥Á²³²¦¥Í¿n»W®§®§¬ÛÃö¡A¦Ó¥Ø«e¸g«Ø·|¬ãÄ³³W¹º±N¤¤µØ¶l¬F¸êª÷ª½±µ©ñ´Úµ¹­«¤j¤½¦@«Ø³]¡AÁö°ò©ó¶l¬FÀxª÷¶×§Iªk²Ä¤Q¤K±ø²Ä¤C¶µ³W©w¸g¥æ³q³¡¡B°]¬F³¡¤Î¤¤¥¡»È¦æ®Ö­ã±o³w¦Û¹B¥Î¶l¬FÀxª÷¡AµM«o¯Ê¥FºÊ·þ¾÷¨î¡C¤S­«¤j¤½¦@«Ø³]¥»½è¤WÄÝ©ó°ê®a¹ï¤H¥Á´£¨Ñ¤½¦@ªA°È¤§¸q°È¨Æ¶µ¡A¥»¤£¥H¦ÛÀv©Ê¬°­ì«h¡A­Y¶l¬FÀxª÷©ñ´Ú«áµo¥ÍµLªk¦^¦¬ªº±¡ªp®É¡A¨ä¼vÅT¼h­±«D¦P¤p¥i¡Cºî¤W¡A­n¨D¶l¬FÀxª÷¨Ì¾Ú¶l¬FÀxª÷¶×§Iªk²Ä¤Q¤K±ø²Ä¤C¶µ³W©w¦Ó¬°¹B¥Î«e¡AÀ³¦V¥ßªk°|³ø§i¡A¸g¦P·N«á¡A©l±o°õ¦æ¡C¡i¸g¦b³õ©e­û62¤H¡AÃÙ¦¨ªÌ3¤H¡A¤Ï¹ïªÌ57¤H¡A¤Ö¼Æ¤£³q¹L¡F¨Ã±Ä°O¦Wªí¨M¤è¦¡¡Aªí¨Mµ²ªG¦W³æªþ«á(66)¡j,,07-05-YS-16-068,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,,,7,5,16,0,68,Not Passed,#NULL!,1
"(¤@)¤¤µØ¶l¬F¤½¥q99¦~«×¡u®½§U¶O¥Î¡v½s¦C1,161¸U1,000¤¸¡A¸û¤W¦~«×¡]98¡^¼W¥[14.87%¡A­Y»P97¦~«×¨Mºâ¼Æ¤ñ¸û¡A§ó¼W¥[42.55%¤§¦h¡CÅ³©ó¸Ó¤½¥qªñ¤T¦~¨Ó¦¬¯q³vº¥°I°h¡A99¦~«×¯Â¯q¼Æ¸û98¦~¡B97¦~¤À§O°I°h26.4%¡B26.89%¡A¦Ó®½§U¶O¥Î¤S«D·~°È¤W¥²¶·¤§¶O¥Î¡A²zÀ³°Ñ°u¤½¥q·l¯qª¬ªp¡A·r°u¬°¤§¡C¬O¥H¡A°Ñ°u97¦~«×¨Mºâ»P¹ê»Ú¤ä¥Î±¡§Î¡A99¦~«×¡u®½§U¶O¥Î¡vÀ³¤©´î¦C20%¡C¡i¸g¦b³õ©e­û66¤H¡AÃÙ¦¨ªÌ3¤H¡A¤Ï¹ïªÌ62¤H¡A¤Ö¼Æ¤£³q¹L¡F¨Ã±Ä°O¦Wªí¨M¤è¦¡¡Aªí¨Mµ²ªG¦W³æªþ«á(65)¡j",,07-05-YS-16-067,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,,,7,5,16,0,67,Not Passed,#NULL!,1
"(¤G¤Q¤C)¨Ì¾ÚÂ¾¤uºÖ§Qª÷±ø¨Ò²Ä1±ø²Ä1¶µ³W©w¡G¡u¤Z¤½Àç¡B¨pÀç¤§¤u¼t¡BÄq³õ©Î¨ä¥L¥ø·~²ÕÂ´¡A§¡À³´£¼·Â¾¤uºÖ§Qª÷¡A¿ì²zÂ¾¤uºÖ§Q¨Æ·~¡C¡v¤Î²Ä2±ø³W©w¡G¡u¤u¼t¡BÄq³õ©Î¨ä¥L¥ø·~²ÕÂ´´£¼·Â¾¤uºÖ§Qª÷¡A¨Ì¥ª¦C¤§³W©w¡G¤@¡B³Ð¥ß®É´N¨ä¸ê¥»Á`ÃB´£¼·1%¦Ü5%¡C¤G¡B¨C¤ëÀç·~¦¬¤JÁ`ÃB¤º´£¼·0.05%¦Ü0.15%¡C¤T¡B¨C¤ë©ó¨C­ÓÂ¾­û¤u¤HÁ~¬z¤º¦U¦©0.5%¡C¥|¡B¤U¸}ÅÜ»ù®É´£¼·20%¦Ü40%¡C¡K¡K¡v»OÆWµÒ°s¤½¥q99¦~«×¹wºâÂ¾¤uºÖ§Qª÷¦@½s¦C1»õ4,533¸U8,000¤¸¡A«Y«ö³Ì°ª¤W­­¼Ð·Ç¤§Àç·~¦¬¤J0.15%¤Î¥X°â¤U¸}¦¬¤J40%´£¼·¡C±©¸Ó¤½¥q¨C¦~«×Àò§Q±¡§Î¤£¦P¡A¦p97¦~«×¨Mºâ¯Â¯q77»õ3,100¸U8,000¤¸¡A98¦~«×¹wºâ½s¦C¯Â¯q65»õ5,139¸U8,000¤¸¡A99¦~«×¯Â¯q¬°73»õ5,846¸U1,000¤¸¡A¦ýÂ¾¤uºÖ§Qª÷¤§´£¼·§¡¨Ì³Ì°ª¤W­­¼Ð·Ç¤§±¡§Î¡AÅã¥¼¨Ì¹ê»ÚÀç¹B±¡§Î½Õ¾ã´£¼·¤ñ¨Ò¡C»OÆWµÒ°s¤½¥q«Y¥Ñ»OÆW¬ÙµÒ°s¤½½æ§½§ï¨î¦Ó¨Ó¡A¼t©Ð³]³Æ¤ÎÀç¹B³W¼Ò«Y³þ°ò©óªk«ß«O»Ù¤§±M½æ¨î«×¡A¥B­û¤u¤w»â¨ú³Ì°ª2.6­Ó¤ë¤§ÁZ®Ä¼úª÷¤Î2­Ó¤ë¤§¦Ò®Ö¼úª÷¡AÂ¾¤uºÖ§Qª÷¤§´£¼·¹ê¤£©y¨C¦~«×§¡¥Hªk©w³Ì°ª¤W­­¼Ð·Ç´£¼·¡A¬¸­n¨D¥xÆWµÒ°s¤½¥q¦Û99¦~«×°_À³¨ÌÀç¹BÀò§Q±¡§Î¤§®t²§¡A­q©w¤£¦P¤§Â¾¤uºÖ§Qª÷´£¼·¼Ð·Ç¡A¨Ã¦V¥ßªk°|°]¬F©e­û·|±M®×³ø§i¡A¸g¦P·N«á¡A©l±o¾Ú¥H°õ¦æ¡C¡i¸g¦b³õ©e­û65¤H¡AÃÙ¦¨ªÌ3¤H¡A¤Ï¹ïªÌ62¤H¡A¤Ö¼Æ¤£³q¹L¡F¨Ã±Ä°O¦Wªí¨M¤è¦¡¡Aªí¨Mµ²ªG¦W³æªþ«á(64)¡j",,07-05-YS-16-066,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,,,7,5,16,0,66,Not Passed,#NULL!,NA
"(¤G¤Q¤»)¦³Ãö¥ßªk°|²Ä7©¡²Ä4·|´Á°]¬F©e­û·|²Ä17¦¸¥þÅé©e­û·|Ä³¨MÄ³¡u»OÆWµÒ°sªÑ¥÷¦³­­¤½¥qÃÙ§U99¦~11¤ë¦b¤j³°¼s¦{Á|¿ìªº¼s¦{¨È¹B¼s§i¶O2.6»õ¤¸¡A¦Ü¤µµLªk´£¥X¸Ô²Ó³ø§i¡A¬¸¥þ¼Æ­áµ²¸Ó¶µ¶O¥Î¡A«S¦V¥ßªk°|°]¬F©e­û·|³ø§i¸g¦P·N«á¡A©l±o°Ê¤ä¡C¡v¡A«Ø½Ð¤å¦r­×¥¿¬°¡G¡u»OÆWµÒ°sªÑ¥÷¦³­­¤½¥q99¦~«×¡y¦æ¾P¶O¥Î¡X¦L¨ê¸Ë­q»P¼s§i¶O¡z½s¦C19»õ3,395¸U6,000¤¸¡A­áµ²2.6»õ¤¸¡A«S¦V¥ßªk°|°]¬F©e­û·|³ø§i¤j³°¥«³õ±À®i­pµe«á¡A©l±o°Ê¤ä¡C¡v¡C¡i¸g¦b³õ©e­û64¤H¡AÃÙ¦¨ªÌ61¤H¡A¤Ï¹ïªÌ3¤H¡A¦h¼Æ³q¹L¡F¨Ã±Ä°O¦Wªí¨M¤è¦¡¡Aªí¨Mµ²ªG¦W³æªþ«á(63)¡j",,07-05-YS-16-065,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,,,7,5,16,0,65,Passed,#NULL!,NA
"""(¤G¤Q¥|)°w¹ï¥xÆWµÒ°s¤½¥q¨ä¤¤¦L¨ê¸Ë­q»P¼s§i¶O¹wºâ«Ø½Ð§R°£¡u¨ä¥LÀç·~¶O¥Î¡v¤§¡u¶l¹q¶O¡v150¸U¤¸¡B¡u¦L¨ê¸Ë­q»P¼s§i¶O¡v450¸U¤¸¡B¡u´ÌÀx¡B¥]¸Ë¡B¥N²z¤Î¥[¤u¶O¡v314¸U3,000¤¸¡C¡i¸g¦b³õ©e­û65¤H¡AÃÙ¦¨ªÌ60¤H¡A¤Ï¹ïªÌ4¤H¡A¦h¼Æ³q¹L¡F¨Ã±Ä°O¦Wªí¨M¤è¦¡¡Aªí¨Mµ²ªG¦W³æªþ«á",,07-05-YS-16-064,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,,,7,5,16,0,64,Passed,#NULL!,1
"(62-1)¡j""",,07-05-YS-16-063,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,,,7,5,16,0,63,Passed,#NULL!,NA
"(¤Q¤C)¥xÆWµÒ°s¤½¥q1.Àç·~Á`¦¬¤J¡G­ì¦C645»õ7,025¸U3,000¤¸¡A¼W¦C¡uÀç·~¦¬¤J¡X¾P³f¦¬¤J¡v¤¤°à°s¤§¾P³f¦¬¤J5»õ¤¸¡A¨ä¾l§¡·Ó¦C¡A§ï¦C¬°650»õ7,025¸U3,000¤¸¡C2.Àç·~Á`¤ä¥X¡]¤£§t©Ò±oµ|¶O¥Î¡^¡G°t¦X¡u¾P³f¦¬¤J¡v­×¥¿¼W¦C¡u¾P³f¦¨¥»¡v¤¤°à°s¤§¾P³f¦¨¥»4»õ5,000¸U¤¸¡C¡i¸g¦b³õ©e­û59¤H¡AÃÙ¦¨ªÌ56¤H¡A¤Ï¹ïªÌ3¤H¡A¦h¼Æ³q¹L¡F¨Ã±Ä°O¦Wªí¨M¤è¦¡¡Aªí¨Mµ²ªG¦W³æªþ«á(62)¡j",,07-05-YS-16-062,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,,,7,5,16,0,62,Not Passed,#NULL!,NA
(¤Q¤»)°]¬F³¡¦L¨ê¼t¥D­n·~°È¬°¦L»s²Î¤@µo²¼¡A¨ä¾P°â­È¥e¥D­n²£«~¾P°â­È¶W¹L9¦¨¡A±©ªñ¦~¨Ó¡A²Î¤@µo²¼¤§¾P°â­È©l²×ºû«ù¦b6»õ¾l¤¸¡AµLªk¬ð¯}¡A¦A¥[¤W¹q¤lµo²¼¤w¬°¥¼¨Óµo®i¤§ÁÍ¶Õ¡A²Î¤@µo²¼·~°È¶Õ¥²§ó§ÎµäÁY¡C¦Ó¸Ó¼t99¦~«×¹wºâ®Ñ¤¤©Ò´¦¥Ü¤§Ä@´º¡u´£¤Éµo²¼¦L»s®Ä¯à¡Aµ²¦X¼Æ¦ì¦L¨ê§Þ³N¡A¿n·¥¶}©Ý¥«³õ³q¸ô¡v¡AÅã¹L©ó®ø·¥¡A®£ÃøÀ³¥I¥¼¨Ó±N­±Á{¤§ÄY®m¬D¾Ô¡A¹ê¦³¥²­n§ó¿n·¥¤§¦]À³±¹¬I¡C¦]¦¹¡A°]¬F³¡¦L¨ê¼tÀ³°w¹ï¥¼¨Ó¸gÀçÀô¹Ò¤§ÅÜ¤Æ¡A´£¥X¬ÛÃöÂà«¬¡B§ï³y©Î¦]À³±¹¬I¡A¨Ã©ó¥ßªk°|²Ä7©¡²Ä6·|´Á¤¤¡A¦V°]¬F©e­û·|´£¥X±M®×³ø§i¡C¡i¸g¦b³õ©e­û57¤H¡AÃÙ¦¨ªÌ3¤H¡A¤Ï¹ïªÌ54¤H¡A¤Ö¼Æ¤£³q¹L¡F¨Ã±Ä°O¦Wªí¨M¤è¦¡¡Aªí¨Mµ²ªG¦W³æªþ«á(61)¡j,,07-05-YS-16-061,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,,,7,5,16,0,61,Not Passed,#NULL!,NA
"(¤Q¤­)¤g»È³£¥«§ó·s§ë¸ê«H°U¤½¥q¡A99¦~«×¡u¥Î¤H¶O¥Î¡v½s¦C4,131¸U¤¸¡A¨ä¤¤Áö¥¼½s¦CÁZ®Ä¼úª÷¡A±©³¡¤À¥Î¤H¶O¥Î¶µ¥Ø½s¦C¹L©ó¼eÃP¡F¾Ú¥ßªk°|¹wºâ¤¤¤ß³ø§i«ü¥X¡A¸Ó¤½¥q¥¿¦¡­ûÃBÁ~¸ê«Y«ö·Ó¤g¦a»È¦æ97¦~«×¹ê»Ú¥­§¡Á~¸ê¥[2¯Å½s¦C¡A¥B¥¿¦¡Â¾­û¤Î¤u­û¦@30¤H¡A¶W®É¤u§@³ø¹S¤¤¤§¡u¥[¯Z»~À\¶O¡v«o½s¦C195¸U2,000¤¸¡]¹wºâ®Ñp.32¡B37¡^¡A¥­§¡¨C¤H¨C¤ë¬ù5,400¤¸µ¥¡A¥Î¤H¶O¤§­pºâÅãµL·Ç¾Ú¡C¥t¸Ó¤½¥q¬°Á×§K¥Î¤H¶O¹L©ó¼e¦C¡A­P¨Mºâ­Yµo¥ÍÁË¾l¥i¯à³Q¥Î©óµo©ñÁZ®Ä¼úª÷¡A¤£²Å¸Ó¤½¥q99¦~«×Á«·l3,052¸U5,000¤¸¤§Àç¹B±¡§Î¡C¬¸­n¨D¸Ó¤½¥qÀ³¨Ì¹wºâªk²Ä72±ø³W©w¡G¡u·|­p¦~«×µ²§ô«á¡K¨ä¸g¶O¥¼¸g¨Ï¥ÎªÌ¡AÀ³§Y°±¤î¨Ï¥Î¡C¡K¡C¡v¡A¦~«×¨Mºâ¥Î¤H¶O­Y¦³ÁË¾l¡AÀ³§Y°±¤î¨Ï¥Î¡A¤£±o¥Î©óµo©ñÁZ®Ä¼úª÷¡C¡i¸g¦b³õ©e­û63¤H¡AÃÙ¦¨ªÌ3¤H¡A¤Ï¹ïªÌ60¤H¡A¤Ö¼Æ¤£³q¹L¡F¨Ã±Ä°O¦Wªí¨M¤è¦¡¡Aªí¨Mµ²ªG¦W³æªþ«á(60)¡j",,07-05-YS-16-060,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,,,7,5,16,0,60,Not Passed,#NULL!,NA
"(¤E)99¦~«×¤g»È«OÀI¸g¬ö¤HªÑ¥÷¦³­­¤½¥q¡A¡uÀç·~¶O¥Î¡Ð·~°È¶O¥Î¡v¶µ¤U¡uªA°È¶O¥Î¡v¤§¡u«OÀI¶O¡v½s¦C137¸U3,000¤¸¡A¥]¬A¾÷±ñ¤Î³]³Æ«OÀI¶O40¸U¤¸¡B¥æ³q¤Î¹B¿é³]³Æ«OÀI¶O40¸U¤¸¡B¤°¶µ³]³Æ«OÀI¶O40¸U¤¸¤Î³d¥ô«OÀI¶O17¸U3,000¤¸¡C±©¸Ó¤½¥q¡u©T©w¸ê²£¡v¤¤¾÷±ñ¤Î³]³Æ¶È½s¦C66¸U¤¸¡A«OÀI¶O«o°ª¹F40¸U¤¸¡AÅã¤£¦¨¤ñ¨Ò¡F¦¹¥~¡A¸Ó¤½¥q99¦~«×¸ê²£­t¶Åªí¤¤¨Ã¥¼¦C¦³¥æ³q¤Î¹B¿é³]³Æ¡A¸ê²£§éÂÂ¤¤¤]¥¼¨£½s¦C¡A¦ý·~°È¶O¤¤«o¦C¦³40¸U¤¸¤§¥æ³q¤Î¹B¿é³]³Æ«OÀI¶O¡A¤£ª¾¨Ì¾Ú¬°¦ó¡H¸Óµ¥¹wºâ¤§½s¦C¹ê¤£¦X²z¡A¬G¸Ó¡u«OÀI¶O¡v°£¡u³d¥ô«OÀI¶O¡v17¸U3,000¤¸¥~¡AÀ³¤©´î¦C¤G¤À¤§¤@¡A§Y60¸U¤¸¡C¡i¸g¦b³õ©e­û62¤H¡AÃÙ¦¨ªÌ3¤H¡A¤Ï¹ïªÌ59¤H¡A¤Ö¼Æ¤£³q¹L¡F¨Ã±Ä°O¦Wªí¨M¤è¦¡¡Aªí¨Mµ²ªG¦W³æªþ«á(59)¡j",,07-05-YS-16-059,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,,,7,5,16,0,59,Passed,#NULL!,NA
